member_srl,gpo015,dsl015,sex000,dpo015,cto015,gpq015,dpq015,dsl001,cto016,dpo016,dpo087,gpq017,dpq088
12090606,96773.33,139.0,1.0,91.25,3.0,36290.0,40.56,0.0,4.0,73.0,52.14,5798.0,182.5
102978474,96923.33,108.0,1.0,91.25,3.0,41538.57,45.63,278.0,5.0,60.83,0.0,0.0,0.0
45447992,87600.0,76.0,1.0,60.83,5.0,54750.0,40.56,87.0,1.0,182.5,0.0,14686.67,0.0
2348162,87402.5,50.0,1.0,73.0,4.0,38845.56,36.5,276.0,0.0,0.0,0.0,12870.0,0.0
106070497,88485.0,92.0,1.0,121.67,2.0,35394.0,60.83,0.0,6.0,52.14,0.0,13467.5,0.0
22036424,81560.0,60.0,1.0,121.67,2.0,40780.0,73.0,0.0,0.0,0.0,182.5,0.0,0.0
106878027,86810.0,8.0,1.0,121.67,2.0,57873.33,91.25,20.0,0.0,0.0,182.5,22628.33,0.0
22429302,90274.67,123.0,1.0,91.25,3.0,45137.33,52.14,0.0,2.0,121.67,0.0,17620.0,0.0
117725,91876.67,81.0,1.0,91.25,3.0,45938.33,52.14,0.0,1.0,182.5,0.0,19500.0,0.0
102904917,79620.0,80.0,1.0,182.5,1.0,39810.0,121.67,0.0,0.0,0.0,52.14,0.0,45.63
2615032,92450.0,66.0,1.0,121.67,2.0,36980.0,60.83,0.0,6.0,52.14,0.0,13900.0,0.0
36592654,86786.67,74.0,1.0,52.14,6.0,37194.29,24.33,209.0,0.0,0.0,0.0,18180.0,0.0
44718571,84000.0,172.0,1.0,182.5,1.0,42000.0,121.67,0.0,1.0,182.5,182.5,0.0,121.67
1050539,88390.0,71.0,1.0,121.67,2.0,35356.0,60.83,0.0,4.0,73.0,0.0,13900.0,0.0
14359840,93680.0,69.0,1.0,91.25,3.0,40148.57,45.63,0.0,3.0,91.25,0.0,9510.0,0.0
104941162,89832.5,69.0,1.0,73.0,4.0,39925.56,36.5,0.0,3.0,91.25,0.0,14400.0,0.0
40859087,88750.0,30.0,1.0,121.67,2.0,35500.0,60.83,132.0,0.0,0.0,0.0,17900.0,0.0
10077760,88673.33,64.0,1.0,91.25,3.0,44336.67,52.14,0.0,6.0,52.14,0.0,12686.67,0.0
41920217,98623.33,24.0,1.0,52.14,6.0,32874.44,19.21,23.0,4.0,73.0,52.14,0.0,7.77
110817034,88498.0,33.0,1.0,60.83,5.0,40226.36,30.42,275.0,2.0,121.67,0.0,14150.0,0.0
100204816,93700.0,88.0,1.0,91.25,3.0,35137.5,40.56,0.0,2.0,121.67,0.0,17975.0,0.0
8656829,78092.5,52.0,1.0,40.56,8.0,39046.25,21.47,0.0,0.0,0.0,121.67,16085.91,28.08
2898707,88635.0,200.0,1.0,121.67,2.0,44317.5,73.0,0.0,0.0,0.0,91.25,0.0,0.0
106641258,85036.0,85.0,1.0,60.83,5.0,32706.15,26.07,145.0,7.0,45.63,0.0,10094.76,0.0
1704887,88022.67,42.0,1.0,22.81,15.0,45528.97,12.17,0.0,0.0,0.0,182.5,15503.33,33.18
42418209,86840.0,70.0,1.0,121.67,2.0,57893.33,91.25,203.0,1.0,182.5,0.0,0.0,0.0
2404386,76845.0,110.0,1.0,121.67,2.0,51230.0,91.25,0.0,0.0,0.0,91.25,0.0,30.42
79783121,92225.0,10.0,1.0,121.67,2.0,61483.33,91.25,0.0,0.0,0.0,182.5,15971.0,0.0
37594162,96942.5,87.0,1.0,73.0,4.0,35251.82,30.42,145.0,0.0,0.0,0.0,12400.0,0.0
103722522,90674.67,111.0,1.0,91.25,3.0,45337.33,52.14,0.0,1.0,182.5,0.0,11766.67,0.0
109404176,90550.0,52.0,1.0,121.67,2.0,45275.0,73.0,0.0,2.0,121.67,0.0,17185.0,0.0
111150317,84945.0,44.0,1.0,121.67,2.0,33978.0,60.83,172.0,1.0,182.5,0.0,12470.0,0.0
110847433,94556.67,127.0,1.0,91.25,3.0,40524.29,45.63,70.0,0.0,0.0,0.0,8265.0,0.0
22218839,96610.0,109.0,1.0,121.67,2.0,48305.0,73.0,279.0,13.0,26.07,0.0,17600.0,0.0
41435661,91450.0,74.0,1.0,73.0,4.0,36580.0,33.18,0.0,2.0,121.67,0.0,14894.55,0.0
1781716,91020.0,129.0,1.0,121.67,2.0,45510.0,73.0,0.0,3.0,91.25,0.0,15794.0,0.0
106451076,81915.71,8.0,1.0,45.63,7.0,44108.46,26.07,0.0,8.0,40.56,45.63,14190.0,121.67
8281862,88664.29,102.0,1.0,45.63,7.0,38790.62,21.47,254.0,0.0,0.0,0.0,11630.24,0.0
56277195,81636.25,54.0,1.0,40.56,8.0,43539.33,22.81,189.0,14.0,24.33,0.0,17916.67,91.25
34727639,90590.0,127.0,1.0,121.67,2.0,45295.0,73.0,0.0,5.0,60.83,0.0,15710.0,0.0
23909363,94510.0,102.0,1.0,121.67,2.0,47255.0,73.0,0.0,4.0,73.0,0.0,10210.0,0.0
71798565,88983.33,73.0,1.0,91.25,3.0,53390.0,60.83,0.0,2.0,121.67,0.0,12500.71,0.0
8525003,90411.43,82.0,1.0,45.63,7.0,39555.0,21.47,280.0,0.0,0.0,0.0,19001.67,0.0
41408549,89915.0,64.0,1.0,73.0,4.0,39962.22,36.5,0.0,2.0,121.67,0.0,15830.0,0.0
8047583,78700.0,89.0,1.0,182.5,1.0,39350.0,121.67,0.0,0.0,0.0,73.0,12366.67,24.33
102774641,93066.67,81.0,1.0,91.25,3.0,46533.33,52.14,0.0,1.0,182.5,0.0,9805.0,0.0
108170873,90270.0,81.0,1.0,121.67,2.0,45135.0,73.0,0.0,2.0,121.67,0.0,0.0,0.0
20640865,88103.33,81.0,1.0,91.25,3.0,52862.0,60.83,0.0,2.0,121.67,0.0,12485.0,0.0
108518097,94736.67,107.0,1.0,91.25,3.0,40601.43,45.63,0.0,2.0,121.67,0.0,15738.33,0.0
275145,90700.0,51.0,1.0,91.25,3.0,38871.43,45.63,0.0,3.0,91.25,0.0,18700.0,0.0
39736885,82280.0,11.0,1.0,52.14,6.0,41140.0,28.08,0.0,0.0,0.0,121.67,18186.8,0.0
339535,90800.0,101.0,1.0,121.67,2.0,45400.0,73.0,0.0,4.0,73.0,0.0,0.0,0.0
51586681,91733.33,95.0,1.0,91.25,3.0,45866.67,52.14,0.0,2.0,121.67,0.0,0.0,0.0
111218480,86915.0,55.0,1.0,121.67,2.0,34766.0,60.83,63.0,2.0,121.67,0.0,0.0,0.0
110810994,88928.0,125.0,1.0,91.25,3.0,44464.0,52.14,0.0,2.0,121.67,0.0,10840.0,0.0
100688884,91336.67,68.0,1.0,91.25,3.0,39144.29,45.63,0.0,1.0,182.5,0.0,9630.0,0.0
13071,95800.0,130.0,1.0,182.5,1.0,47900.0,121.67,0.0,0.0,0.0,182.5,0.0,0.0
1025710,89360.0,99.0,1.0,121.67,2.0,44680.0,73.0,0.0,3.0,91.25,0.0,0.0,0.0
24327049,96820.15,25.0,1.0,26.07,13.0,41955.4,11.77,0.0,7.0,45.63,73.0,13330.25,14.6
26802983,86395.0,5.0,1.0,121.67,2.0,43197.5,73.0,0.0,0.0,0.0,182.5,0.0,0.0
10247362,91985.0,61.0,1.0,73.0,4.0,40882.22,36.5,0.0,2.0,121.67,0.0,13930.0,0.0
105635293,87123.33,78.0,1.0,52.14,6.0,40210.77,26.07,279.0,0.0,0.0,0.0,12233.33,0.0
21128228,75970.0,78.0,1.0,121.67,2.0,50646.67,91.25,0.0,2.0,121.67,73.0,0.0,121.67
112654959,95265.0,91.0,1.0,121.67,2.0,47632.5,73.0,0.0,3.0,91.25,0.0,17730.0,0.0
22299037,89930.0,86.0,1.0,91.25,3.0,44965.0,52.14,0.0,0.0,0.0,0.0,17200.0,0.0
9990585,86420.0,85.0,1.0,91.25,3.0,43210.0,52.14,0.0,5.0,60.83,0.0,14723.33,0.0
756136,91300.0,99.0,1.0,121.67,2.0,45650.0,73.0,0.0,0.0,0.0,0.0,14590.0,0.0
104411104,90500.0,95.0,1.0,121.67,2.0,45250.0,73.0,0.0,0.0,0.0,0.0,18548.38,0.0
4877835,90400.0,123.0,1.0,121.67,2.0,45200.0,73.0,0.0,8.0,40.56,0.0,13950.0,0.0
110701785,92045.0,99.0,1.0,121.67,2.0,46022.5,73.0,0.0,2.0,121.67,0.0,0.0,0.0
3056275,90113.33,89.0,1.0,91.25,3.0,45056.67,52.14,0.0,0.0,0.0,0.0,18714.29,0.0
22097506,89635.0,83.0,1.0,121.67,2.0,44817.5,73.0,0.0,0.0,0.0,0.0,15945.0,0.0
2609354,86133.33,34.0,1.0,91.25,3.0,51680.0,60.83,283.0,4.0,73.0,0.0,17090.0,0.0
7645588,93835.0,98.0,1.0,121.67,2.0,37534.0,60.83,0.0,9.0,36.5,0.0,13850.0,0.0
2831502,90900.0,70.0,1.0,121.67,2.0,45450.0,73.0,0.0,3.0,91.25,0.0,0.0,0.0
10594707,88725.0,47.0,1.0,121.67,2.0,59150.0,91.25,140.0,0.0,0.0,0.0,18418.38,0.0
2800711,84475.0,67.0,1.0,121.67,2.0,42237.5,73.0,95.0,0.0,0.0,0.0,10110.0,0.0
371771,95280.0,94.0,1.0,121.67,2.0,47640.0,73.0,0.0,2.0,121.67,0.0,16408.0,0.0
109954595,89705.0,112.0,1.0,121.67,2.0,35882.0,60.83,0.0,1.0,182.5,0.0,13680.0,0.0
11570754,84396.67,124.0,1.0,91.25,3.0,36170.0,45.63,155.0,0.0,0.0,0.0,16359.09,0.0
9765298,88795.0,100.0,1.0,73.0,4.0,35518.0,33.18,0.0,4.0,73.0,0.0,16900.0,0.0
107513160,96430.0,33.0,1.0,91.25,3.0,32143.33,36.5,192.0,4.0,73.0,0.0,16037.14,0.0
22070903,96035.0,37.0,1.0,121.67,2.0,48017.5,73.0,0.0,0.0,0.0,0.0,0.0,121.67
17565235,89493.33,130.0,1.0,91.25,3.0,44746.67,52.14,0.0,4.0,73.0,0.0,11025.0,0.0
1639348,96001.67,26.0,1.0,52.14,6.0,48000.83,28.08,0.0,3.0,91.25,0.0,16963.0,45.63
1194393,90860.0,81.0,1.0,121.67,2.0,45430.0,73.0,0.0,0.0,0.0,0.0,9900.0,0.0
11932786,91540.0,49.0,1.0,91.25,3.0,39231.43,45.63,0.0,5.0,60.83,0.0,15220.0,0.0
111157231,86805.0,107.0,1.0,121.67,2.0,43402.5,73.0,0.0,6.0,52.14,0.0,14900.0,0.0
69235572,83030.0,68.0,1.0,121.67,2.0,41515.0,73.0,277.0,5.0,60.83,0.0,9805.0,0.0
20217981,85020.0,46.0,1.0,121.67,2.0,42510.0,73.0,113.0,4.0,73.0,0.0,0.0,0.0
37772179,93401.43,74.0,1.0,45.63,7.0,50293.08,26.07,60.0,3.0,91.25,0.0,14698.0,0.0
8331372,89957.5,121.0,1.0,73.0,4.0,44978.75,40.56,0.0,3.0,91.25,0.0,9900.0,0.0
33132205,86320.0,72.0,1.0,182.5,1.0,43160.0,121.67,0.0,0.0,0.0,0.0,15400.0,121.67
37957840,94035.83,53.0,1.0,28.08,12.0,32240.86,10.14,0.0,2.0,121.67,182.5,11940.0,0.0
73648412,91348.5,102.0,1.0,73.0,4.0,45674.25,40.56,0.0,1.0,182.5,0.0,11280.0,0.0
2712557,90046.67,81.0,1.0,91.25,3.0,38591.43,45.63,0.0,0.0,0.0,0.0,15900.0,0.0
6387630,89053.5,124.0,1.0,73.0,4.0,50887.71,45.63,278.0,0.0,0.0,0.0,0.0,0.0
14087499,88193.33,71.0,1.0,91.25,3.0,52916.0,60.83,0.0,5.0,60.83,0.0,17066.67,0.0
32720754,90592.86,68.0,1.0,45.63,7.0,39634.37,21.47,278.0,0.0,0.0,0.0,10008.33,0.0
932634,90075.0,111.0,1.0,121.67,2.0,30025.0,52.14,0.0,2.0,121.67,0.0,13780.0,0.0
9374495,89110.0,58.0,1.0,121.67,2.0,35644.0,60.83,0.0,6.0,52.14,0.0,10988.0,0.0
29636101,79914.2,66.0,1.0,60.83,5.0,30736.23,26.07,0.0,0.0,0.0,182.5,21930.0,19.21
13333921,90100.0,52.0,1.0,121.67,2.0,22525.0,40.56,110.0,1.0,182.5,0.0,13410.0,0.0
107504324,90677.5,118.0,1.0,73.0,4.0,45338.75,40.56,0.0,2.0,121.67,0.0,22599.27,0.0
20455839,91410.0,74.0,1.0,91.25,3.0,45705.0,52.14,0.0,0.0,0.0,0.0,11900.0,0.0
109204373,88400.0,99.0,1.0,121.67,2.0,44200.0,73.0,0.0,3.0,91.25,0.0,0.0,0.0
1183444,89580.0,43.0,1.0,52.14,6.0,31616.47,20.28,196.0,1.0,182.5,0.0,17971.43,0.0
417911,89570.0,111.0,1.0,121.67,2.0,44785.0,73.0,0.0,3.0,91.25,0.0,0.0,0.0
2822263,90880.0,95.0,1.0,121.67,2.0,45440.0,73.0,0.0,13.0,26.07,0.0,13108.0,0.0
665482,90980.0,70.0,1.0,121.67,2.0,45490.0,73.0,0.0,0.0,0.0,0.0,15890.0,0.0
21619659,98400.0,113.0,1.0,182.5,1.0,49200.0,121.67,0.0,0.0,0.0,182.5,10943.33,0.0
109135273,90800.0,99.0,1.0,121.67,2.0,45400.0,73.0,0.0,7.0,45.63,0.0,0.0,0.0
30101256,93166.67,98.0,1.0,91.25,3.0,55900.0,60.83,0.0,4.0,73.0,0.0,16820.0,0.0
19930487,89260.0,111.0,1.0,73.0,4.0,51005.71,45.63,0.0,2.0,121.67,0.0,18940.0,0.0
17267245,91370.0,82.0,1.0,73.0,4.0,52211.43,45.63,0.0,3.0,91.25,0.0,5640.97,0.0
3474003,93810.0,70.0,1.0,91.25,3.0,46905.0,52.14,0.0,1.0,182.5,0.0,15411.25,0.0
4921794,83360.0,46.0,1.0,182.5,1.0,41680.0,121.67,0.0,1.0,182.5,182.5,15440.0,0.0
601560,88423.33,67.0,1.0,91.25,3.0,37895.71,45.63,0.0,9.0,36.5,0.0,14357.92,0.0
106232583,91940.0,71.0,1.0,91.25,3.0,55164.0,60.83,0.0,6.0,52.14,0.0,16970.0,0.0
2260565,88955.0,90.0,1.0,73.0,4.0,39535.56,36.5,0.0,1.0,182.5,0.0,13369.41,0.0
22915109,90510.0,17.0,1.0,182.5,1.0,45255.0,121.67,0.0,0.0,0.0,20.28,8900.0,28.08
23743621,92740.0,98.0,1.0,121.67,2.0,37096.0,60.83,0.0,4.0,73.0,0.0,0.0,0.0
4612496,91470.0,82.0,1.0,91.25,3.0,45735.0,52.14,0.0,0.0,0.0,0.0,21930.0,0.0
211611,89570.0,106.0,1.0,121.67,2.0,44785.0,73.0,0.0,0.0,0.0,0.0,12020.0,0.0
33954738,87670.0,70.0,1.0,121.67,2.0,43835.0,73.0,0.0,1.0,182.5,0.0,12500.0,0.0
30192661,88728.0,99.0,1.0,91.25,3.0,44364.0,52.14,0.0,0.0,0.0,0.0,15800.0,0.0
111673788,89300.0,103.0,1.0,121.67,2.0,44650.0,73.0,0.0,0.0,0.0,0.0,11115.38,0.0
47684596,88826.67,116.0,1.0,91.25,3.0,53296.0,60.83,0.0,4.0,73.0,0.0,11010.0,0.0
5427601,79260.0,128.0,1.0,182.5,1.0,39630.0,121.67,0.0,0.0,0.0,182.5,0.0,91.25
104038083,88880.0,90.0,1.0,121.67,2.0,44440.0,73.0,0.0,0.0,0.0,0.0,9900.0,0.0
111252598,86206.67,154.0,1.0,91.25,3.0,43103.33,52.14,227.0,10.0,33.18,0.0,16255.0,0.0
235570,92725.0,108.0,1.0,121.67,2.0,46362.5,73.0,0.0,3.0,91.25,0.0,0.0,0.0
9457984,89879.0,107.0,1.0,60.83,5.0,40854.09,30.42,0.0,3.0,91.25,0.0,11005.71,0.0
5108094,89093.33,30.0,1.0,91.25,3.0,38182.86,45.63,161.0,0.0,0.0,0.0,0.0,0.0
106725914,88750.0,100.0,1.0,73.0,4.0,44375.0,40.56,0.0,1.0,182.5,0.0,17293.33,0.0
2228357,91951.33,70.0,1.0,91.25,3.0,45975.67,52.14,0.0,0.0,0.0,0.0,14333.67,0.0
9854152,94013.33,53.0,1.0,91.25,3.0,40291.43,45.63,0.0,3.0,91.25,0.0,12810.0,0.0
16738158,92223.33,82.0,1.0,91.25,3.0,34583.75,40.56,0.0,1.0,182.5,0.0,22535.0,0.0
104426629,90863.33,35.0,1.0,52.14,6.0,49561.82,30.42,87.0,3.0,91.25,0.0,13252.22,0.0
2165391,87830.0,92.0,1.0,121.67,2.0,43915.0,73.0,0.0,3.0,91.25,0.0,0.0,0.0
8662598,79540.0,12.0,1.0,60.83,5.0,49712.5,40.56,0.0,2.0,121.67,52.14,0.0,52.14
106721086,88582.0,98.0,1.0,60.83,5.0,40264.55,30.42,0.0,3.0,91.25,0.0,13921.25,0.0
112313466,90785.0,122.0,1.0,121.67,2.0,36314.0,60.83,0.0,2.0,121.67,0.0,3770.83,0.0
8026692,93020.0,81.0,1.0,121.67,2.0,46510.0,73.0,0.0,0.0,0.0,0.0,17210.0,0.0
100139636,84065.0,116.0,1.0,73.0,4.0,42032.5,40.56,142.0,0.0,0.0,0.0,12016.67,0.0
111404782,84087.5,52.0,1.0,73.0,4.0,48050.0,45.63,193.0,9.0,36.5,0.0,21760.0,0.0
22319013,78000.0,118.0,1.0,182.5,1.0,39000.0,121.67,0.0,0.0,0.0,73.0,0.0,52.14
129793,90877.5,120.0,1.0,73.0,4.0,45438.75,40.56,0.0,7.0,45.63,0.0,11480.0,0.0
10016100,91425.0,95.0,1.0,121.67,2.0,30475.0,52.14,0.0,1.0,182.5,0.0,15120.0,0.0
112421292,95020.0,64.0,1.0,121.67,2.0,47510.0,73.0,0.0,2.0,121.67,0.0,12700.0,0.0
948420,92750.0,101.0,1.0,121.67,2.0,37100.0,60.83,0.0,0.0,0.0,0.0,16500.0,0.0
444999,91137.5,93.0,1.0,73.0,4.0,45568.75,40.56,0.0,1.0,182.5,0.0,5500.0,0.0
108495856,92040.0,77.0,1.0,73.0,4.0,36816.0,33.18,0.0,9.0,36.5,0.0,14571.11,0.0
387821,96120.0,91.0,1.0,121.67,2.0,38448.0,60.83,0.0,3.0,91.25,0.0,15100.0,0.0
100745649,91085.0,56.0,1.0,121.67,2.0,36434.0,60.83,0.0,1.0,182.5,0.0,18068.57,0.0
44387017,88400.0,50.0,1.0,121.67,2.0,44200.0,73.0,0.0,2.0,121.67,0.0,21760.0,0.0
2651433,92489.0,93.0,1.0,121.67,2.0,36995.6,60.83,0.0,0.0,0.0,0.0,9009.0,0.0
775607,88798.0,137.0,1.0,60.83,5.0,40362.73,30.42,276.0,13.0,26.07,0.0,16267.5,0.0
1859311,94160.0,71.0,1.0,73.0,4.0,41848.89,36.5,0.0,6.0,52.14,0.0,13663.33,0.0
5652889,91800.0,68.0,1.0,182.5,1.0,45900.0,121.67,173.0,0.0,0.0,0.0,6704.29,0.0
66431445,88663.33,102.0,1.0,91.25,3.0,53198.0,60.83,0.0,1.0,182.5,0.0,14851.0,0.0
2552648,91760.0,113.0,1.0,121.67,2.0,45880.0,73.0,0.0,0.0,0.0,0.0,11350.0,0.0
6147647,97220.0,128.0,1.0,121.67,2.0,38888.0,60.83,277.0,3.0,91.25,0.0,0.0,0.0
4328321,90612.0,56.0,1.0,73.0,4.0,36244.8,33.18,0.0,2.0,121.67,0.0,16780.0,0.0
417917,90900.0,68.0,1.0,121.67,2.0,45450.0,73.0,0.0,0.0,0.0,0.0,8481.67,0.0
104723291,89630.0,64.0,1.0,121.67,2.0,44815.0,73.0,0.0,0.0,0.0,0.0,13950.0,0.0
38990297,95720.0,74.0,1.0,182.5,1.0,47860.0,121.67,0.0,0.0,0.0,0.0,17780.0,121.67
1932867,86530.0,65.0,1.0,121.67,2.0,43265.0,73.0,0.0,6.0,52.14,0.0,16347.5,0.0
100056136,92633.33,131.0,1.0,91.25,3.0,39700.0,45.63,0.0,6.0,52.14,0.0,17846.67,0.0
77558805,89087.5,60.0,1.0,73.0,4.0,50907.14,45.63,0.0,3.0,91.25,0.0,18450.0,0.0
1936663,90790.0,92.0,1.0,121.67,2.0,45395.0,73.0,0.0,1.0,182.5,0.0,0.0,0.0
74165206,85954.55,56.0,1.0,30.42,11.0,31516.67,11.77,239.0,0.0,0.0,0.0,13431.0,121.67
4816657,87425.0,113.0,1.0,121.67,2.0,43712.5,73.0,0.0,1.0,182.5,0.0,12260.0,0.0
1827823,86840.0,21.0,1.0,182.5,1.0,43420.0,121.67,0.0,0.0,0.0,182.5,9900.0,0.0
16128911,93113.33,109.0,1.0,91.25,3.0,46556.67,52.14,0.0,4.0,73.0,0.0,0.0,0.0
105264305,88296.67,49.0,1.0,91.25,3.0,44148.33,52.14,0.0,6.0,52.14,0.0,14175.0,0.0
67458882,86596.67,82.0,1.0,91.25,3.0,43298.33,52.14,0.0,1.0,182.5,0.0,16100.0,0.0
9927561,93430.0,96.0,1.0,121.67,2.0,37372.0,60.83,0.0,0.0,0.0,0.0,17400.0,0.0
66230089,89640.0,70.0,1.0,121.67,2.0,44820.0,73.0,0.0,7.0,45.63,0.0,0.0,0.0
1430302,75476.67,55.0,1.0,91.25,3.0,37738.33,52.14,0.0,0.0,0.0,91.25,8900.0,121.67
2608052,92805.0,149.0,1.0,73.0,4.0,41246.67,36.5,282.0,0.0,0.0,0.0,13623.33,0.0
109735669,90400.0,97.0,1.0,121.67,2.0,45200.0,73.0,0.0,1.0,182.5,0.0,0.0,0.0
106487229,89650.0,73.0,1.0,121.67,2.0,35860.0,60.83,0.0,0.0,0.0,0.0,18758.89,0.0
8634280,89435.0,107.0,1.0,121.67,2.0,35774.0,60.83,0.0,0.0,0.0,0.0,14841.43,0.0
40686028,88690.0,68.0,1.0,121.67,2.0,44345.0,73.0,0.0,0.0,0.0,0.0,16665.83,0.0
100443483,93200.0,67.0,1.0,121.67,2.0,46600.0,73.0,0.0,3.0,91.25,0.0,0.0,0.0
10864397,94610.0,106.0,1.0,121.67,2.0,47305.0,73.0,0.0,1.0,182.5,0.0,12900.0,0.0
109685379,92940.0,108.0,1.0,121.67,2.0,46470.0,73.0,0.0,5.0,60.83,0.0,30237.78,0.0
107146927,93530.0,81.0,1.0,121.67,2.0,37412.0,60.83,0.0,0.0,0.0,0.0,13028.0,0.0
2744252,92122.5,86.0,1.0,73.0,4.0,40943.33,36.5,0.0,2.0,121.67,0.0,0.0,0.0
3669528,91067.5,72.0,1.0,73.0,4.0,36427.0,33.18,0.0,1.0,182.5,0.0,18962.14,0.0
180731,82024.0,25.0,1.0,60.83,5.0,41012.0,33.18,0.0,3.0,91.25,28.08,18671.67,18.25
282482,92420.0,99.0,1.0,91.25,3.0,34657.5,40.56,0.0,4.0,73.0,0.0,0.0,0.0
10069306,87060.0,70.0,1.0,91.25,3.0,43530.0,52.14,0.0,1.0,182.5,0.0,11166.67,0.0
107523799,90518.0,58.0,1.0,60.83,5.0,56573.75,40.56,282.0,0.0,0.0,0.0,23070.83,0.0
1235501,91415.0,45.0,1.0,121.67,2.0,36566.0,60.83,0.0,6.0,52.14,0.0,16900.0,0.0
53564918,88870.0,61.0,1.0,52.14,6.0,33326.25,21.47,283.0,0.0,0.0,0.0,16151.43,0.0
1816436,93875.0,100.0,1.0,121.67,2.0,37550.0,60.83,0.0,1.0,182.5,0.0,24690.0,0.0
13570019,87800.0,125.0,1.0,121.67,2.0,43900.0,73.0,0.0,7.0,45.63,0.0,11150.0,0.0
110805492,90746.67,60.0,1.0,91.25,3.0,38891.43,45.63,0.0,2.0,121.67,0.0,0.0,0.0
5060805,99856.25,42.0,1.0,40.56,8.0,46991.18,20.28,0.0,0.0,0.0,91.25,0.0,0.0
5159874,88920.0,65.0,1.0,121.67,2.0,44460.0,73.0,0.0,0.0,0.0,0.0,12850.0,0.0
15507284,91620.0,121.0,1.0,73.0,4.0,52354.29,45.63,0.0,2.0,121.67,0.0,15009.67,0.0
11289963,87560.0,95.0,1.0,91.25,3.0,43780.0,52.14,0.0,0.0,0.0,0.0,14646.25,0.0
112306557,93086.67,110.0,1.0,91.25,3.0,39894.29,45.63,0.0,0.0,0.0,0.0,13950.0,0.0
54624622,85980.0,40.0,1.0,73.0,4.0,38213.33,36.5,314.0,3.0,91.25,0.0,11697.5,0.0
16576218,90041.33,146.0,1.0,91.25,3.0,54024.8,60.83,297.0,0.0,0.0,0.0,16280.0,0.0
104626778,75320.0,109.0,1.0,121.67,2.0,37660.0,73.0,0.0,0.0,0.0,121.67,0.0,40.56
4037218,89725.0,79.0,1.0,121.67,2.0,44862.5,73.0,0.0,1.0,182.5,0.0,0.0,0.0
8773212,91733.33,94.0,1.0,91.25,3.0,34400.0,40.56,0.0,0.0,0.0,0.0,10465.0,0.0
61106689,90580.0,124.0,1.0,121.67,2.0,30193.33,52.14,0.0,2.0,121.67,0.0,15660.0,0.0
68859860,88350.0,91.0,1.0,121.67,2.0,35340.0,60.83,0.0,0.0,0.0,0.0,13433.33,0.0
1775073,86460.0,109.0,1.0,91.25,3.0,37054.29,45.63,0.0,3.0,91.25,0.0,22250.0,0.0
101093626,90300.0,61.0,1.0,52.14,6.0,36120.0,22.81,93.0,0.0,0.0,0.0,3824.4,0.0
5468911,86681.38,30.0,1.0,40.56,8.0,30150.04,15.21,0.0,0.0,0.0,182.5,12778.88,0.0
11502134,92011.0,102.0,1.0,73.0,4.0,46005.5,40.56,0.0,2.0,121.67,0.0,0.0,0.0
107308641,88170.0,116.0,1.0,91.25,3.0,52902.0,60.83,0.0,2.0,121.67,0.0,22950.0,0.0
9701682,92090.0,138.0,1.0,121.67,2.0,36836.0,60.83,0.0,3.0,91.25,0.0,13050.0,0.0
25324826,89118.57,50.0,1.0,45.63,7.0,38989.37,21.47,283.0,1.0,182.5,0.0,11231.43,0.0
17291297,90208.0,47.0,1.0,60.83,5.0,37586.67,28.08,63.0,0.0,0.0,0.0,12900.0,0.0
34417936,89110.33,91.0,1.0,91.25,3.0,44555.17,52.14,0.0,1.0,182.5,0.0,0.0,0.0
1643733,88000.0,111.0,1.0,91.25,3.0,44000.0,52.14,0.0,2.0,121.67,0.0,0.0,0.0
210098,93957.5,42.0,1.0,73.0,4.0,34166.36,30.42,282.0,0.0,0.0,0.0,9450.0,0.0
107344838,90863.33,79.0,1.0,91.25,3.0,38941.43,45.63,0.0,1.0,182.5,0.0,0.0,0.0
41955968,92256.67,84.0,1.0,52.14,6.0,34596.25,21.47,276.0,16.0,21.47,0.0,14900.0,0.0
48071240,90680.0,111.0,1.0,91.25,3.0,38862.86,45.63,0.0,0.0,0.0,0.0,22637.14,0.0
14323683,91280.0,63.0,1.0,91.25,3.0,39120.0,45.63,0.0,0.0,0.0,0.0,9550.0,0.0
749912,90530.0,62.0,1.0,121.67,2.0,36212.0,60.83,0.0,0.0,0.0,0.0,15363.6,0.0
8373392,93300.0,108.0,1.0,28.08,12.0,58926.32,18.25,0.0,20.0,17.38,91.25,12403.0,0.0
40443927,87626.67,85.0,1.0,91.25,3.0,43813.33,52.14,0.0,0.0,0.0,0.0,9700.0,0.0
58181889,87793.33,26.0,1.0,91.25,3.0,43896.67,52.14,89.0,0.0,0.0,0.0,14500.0,0.0
107661977,88176.0,94.0,1.0,121.67,2.0,35270.4,60.83,0.0,5.0,60.83,0.0,0.0,0.0
18217244,88440.0,65.0,1.0,121.67,2.0,44220.0,73.0,0.0,0.0,0.0,0.0,13256.67,0.0
14008965,95340.0,88.0,1.0,60.83,5.0,31780.0,22.81,44.0,5.0,60.83,0.0,14385.0,0.0
25450895,81483.33,35.0,1.0,91.25,3.0,27161.11,36.5,0.0,2.0,121.67,182.5,12023.57,0.0
12501628,93160.0,29.0,1.0,121.67,2.0,31053.33,52.14,109.0,0.0,0.0,0.0,14323.89,0.0
6768876,86869.0,110.0,1.0,73.0,4.0,38608.44,36.5,0.0,4.0,73.0,0.0,13725.0,0.0
