member_srl,dpo087,dpo090,cto089,dpo089,cto087,cto090,dpq087,dpq090,dpq089,aas089,gpd089,cto088,gpd087
103652469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356300.0,973.5,0.0,0.0
17209846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356290.0,973.47,0.0,0.0
12198722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527700.0,1441.8,0.0,0.0
8662233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348820.0,953.06,0.0,114.4
5086113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527730.0,1441.89,0.0,0.0
3727006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356250.0,973.36,0.0,0.0
4044043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527740.0,1441.91,0.0,0.0
12290045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356240.0,973.33,0.0,0.0
680214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356230.0,973.31,0.0,0.0
28079444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339140.0,926.61,0.0,288.8
7264561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356220.0,973.28,0.0,0.0
22814091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356210.0,973.25,0.0,0.0
12741404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217660.0,594.7,4.0,109.07
29468750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527780.0,1442.02,0.0,0.0
100274036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356201.0,973.23,0.0,0.0
13367257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356200.0,973.22,0.0,0.0
710806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527800.0,1442.08,0.0,0.0
1654618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356180.0,973.17,0.0,0.0
107906097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527810.0,1442.1,0.0,0.0
38228959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356170.0,973.14,0.0,0.0
108204397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356160.0,973.11,0.0,0.0
2208633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356140.0,973.06,0.0,0.0
2512752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356130.0,973.03,0.0,0.0
7250507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352010.0,961.78,0.0,61.26
14532506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346760.0,947.43,0.0,146.58
3587097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356100.0,972.95,0.0,0.0
2136469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527890.0,1442.32,0.0,0.0
36574342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356090.0,972.92,0.0,0.0
25660671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303110.0,828.17,1.0,0.0
105590223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527900.0,1442.35,0.0,0.0
10384678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356080.0,972.9,0.0,0.0
106250076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356070.0,972.87,0.0,0.0
825077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356060.0,972.84,0.0,0.0
26312712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356040.0,972.79,0.0,0.0
46305387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527950.0,1442.49,0.0,0.0
36205237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356030.0,972.76,0.0,0.0
10815442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356020.0,972.73,0.0,0.0
111430318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527970.0,1442.54,0.0,0.0
31545612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356000.0,972.68,0.0,0.0
29972230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302190.0,825.66,1.0,20.19
31973014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355990.0,972.65,0.0,0.0
62504216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529350.0,1446.31,0.0,19.67
100870969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355980.0,972.62,0.0,0.0
106747357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528010.0,1442.65,0.0,0.0
3200899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355970.0,972.6,0.0,0.0
62939586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528020.0,1442.68,0.0,0.0
45280531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355960.0,972.57,0.0,0.0
33006573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528030.0,1442.7,0.0,0.0
10195694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355950.0,972.54,0.0,0.0
16606684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351910.0,961.5,0.0,60.11
36395125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545620.0,1490.77,0.0,299.32
45596646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355920.0,972.46,0.0,0.0
584047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355910.0,972.43,0.0,0.0
14702988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355890.0,972.38,0.0,0.0
105137596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528100.0,1442.9,0.0,0.0
110272638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528110.0,1442.92,0.0,0.0
109354350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355860.0,972.3,0.0,0.0
38407093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528130.0,1442.98,0.0,0.0
1327601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348510.0,952.21,0.0,113.11
106140161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528140.0,1443.01,0.0,0.0
5969971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350800.0,958.47,0.0,75.96
21271420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528150.0,1443.03,0.0,0.0
5565285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355820.0,972.19,0.0,0.0
37732978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355810.0,972.16,0.0,0.0
1158311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355800.0,972.13,0.0,0.0
8971509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331190.0,904.89,0.0,453.17
103731224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528200.0,1443.17,0.0,0.0
3452759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355780.0,972.08,0.0,0.0
110645649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528210.0,1443.2,0.0,0.0
14519296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355770.0,972.05,0.0,0.0
74620335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528220.0,1443.22,0.0,0.0
36260309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355760.0,972.02,0.0,0.0
35774340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528230.0,1443.25,0.0,0.0
28504895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355750.0,971.99,0.0,0.0
109413248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528240.0,1443.28,0.0,0.0
101501959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355740.0,971.97,0.0,0.0
39871245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528250.0,1443.31,0.0,0.0
2198379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355720.0,971.91,0.0,0.0
12999962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350650.0,958.06,0.0,76.5
101116380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529990.0,1448.06,0.0,25.16
3466509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355700.0,971.86,0.0,0.0
58739912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355690.0,971.83,0.0,0.0
109570943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528300.0,1443.44,0.0,0.0
6517670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302861.0,827.49,1.0,0.0
1892229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355680.0,971.8,0.0,0.0
7769819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342460.0,935.68,0.0,216.15
100737067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528310.0,1443.47,0.0,0.0
26675597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355670.0,971.78,0.0,0.0
17172855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355650.0,971.72,0.0,0.0
27057970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528340.0,1443.55,0.0,0.0
2327606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355640.0,971.69,0.0,0.0
15782784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355630.0,971.67,0.0,0.0
17750953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355620.0,971.64,0.0,0.0
111757779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528370.0,1443.63,0.0,0.0
9367212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355610.0,971.61,0.0,0.0
23811682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355600.0,971.58,0.0,0.0
17613081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355590.0,971.56,0.0,0.0
101013563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528400.0,1443.72,0.0,0.0
13316172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355580.0,971.53,0.0,0.0
2547775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355570.0,971.5,0.0,0.0
8668793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355560.0,971.48,0.0,0.0
35539928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355550.0,971.45,0.0,0.0
59708696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528440.0,1443.83,0.0,0.0
6409599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528450.0,1443.85,0.0,0.0
11870412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355530.0,971.39,0.0,0.0
105633242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528460.0,1443.88,0.0,0.0
9726400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528470.0,1443.91,0.0,0.0
949199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528474.0,1443.92,0.0,0.0
1099284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355500.0,971.31,0.0,0.0
100708134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355494.0,971.3,0.0,0.0
104801484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355490.0,971.28,0.0,0.0
1202170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355480.0,971.26,0.0,0.0
6476276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528520.0,1444.04,0.0,0.0
65000719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355460.0,971.2,0.0,0.0
107827698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355440.0,971.15,0.0,0.0
105982204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528550.0,1444.13,0.0,0.0
10847123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352740.0,963.77,0.0,39.89
1458286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355430.0,971.12,0.0,0.0
5075425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355420.0,971.09,0.0,0.0
79592364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355410.0,971.07,0.0,0.0
10070604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528580.0,1444.21,0.0,0.0
308771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355400.0,971.04,0.0,0.0
31054028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355390.0,971.01,0.0,0.0
3104746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528595.0,1444.25,0.0,0.0
64767433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528600.0,1444.26,0.0,0.0
42698593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355380.0,970.98,0.0,0.0
100473722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528610.0,1444.29,0.0,0.0
11091790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581320.0,1588.31,1.0,0.0
1562285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355350.0,970.9,0.0,0.0
102308207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355340.0,970.87,0.0,0.0
9237653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352040.0,961.86,0.0,49.13
1553954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355330.0,970.85,0.0,0.0
45037524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355320.0,970.82,0.0,0.0
107582409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556560.0,1520.66,0.0,536.8
21999842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345860.0,944.97,0.0,149.59
106887313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355295.0,970.75,0.0,0.0
101399326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355260.0,970.66,0.0,0.0
35161986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355250.0,970.63,0.0,0.0
43206672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355240.0,970.6,0.0,0.0
105310394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528750.0,1444.67,0.0,0.0
109637176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350830.0,958.55,0.0,66.45
58859045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355230.0,970.57,0.0,0.0
107958021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528760.0,1444.7,0.0,0.0
6124406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355210.0,970.52,0.0,0.0
18731268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355200.0,970.49,0.0,0.0
107268610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543900.0,1486.07,0.0,253.28
3346005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528800.0,1444.81,0.0,0.0
105497927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355180.0,970.44,0.0,0.0
107044657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528830.0,1444.89,0.0,0.0
5218244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355150.0,970.36,0.0,0.0
105669698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355140.0,970.33,0.0,0.0
16786767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528850.0,1444.95,0.0,0.0
76563990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355130.0,970.3,0.0,0.0
2483817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355120.0,970.27,0.0,0.0
40433282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528870.0,1445.0,0.0,0.0
14010574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355110.0,970.25,0.0,0.0
31947682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355100.0,970.22,0.0,0.0
13056722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263950.0,721.17,2.0,113.47
22776782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528890.0,1445.05,0.0,0.0
14670368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355090.0,970.19,0.0,0.0
102332457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349550.0,955.05,0.0,84.59
108743838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355080.0,970.16,0.0,0.0
32978471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351260.0,959.73,0.0,57.38
4326844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528910.0,1445.11,0.0,0.0
4233504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355070.0,970.14,0.0,0.0
76249471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531200.0,1451.37,0.0,33.8
12780286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355060.0,970.11,0.0,0.0
71105090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528940.0,1445.19,0.0,0.0
75310434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355040.0,970.05,0.0,0.0
104804216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528950.0,1445.22,0.0,0.0
9388621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355030.0,970.03,0.0,0.0
3424062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142760.0,390.05,14.0,3735.11
65911241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353360.0,965.46,0.0,24.4
66897875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581540.0,1588.91,1.0,0.0
37021656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355000.0,969.95,0.0,0.0
31807380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354990.0,969.92,0.0,0.0
4019261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529000.0,1445.36,0.0,0.0
19457691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354980.0,969.89,0.0,0.0
40390730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354969.0,969.86,0.0,0.0
108102772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529016.0,1445.4,0.0,0.0
10802932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354960.0,969.84,0.0,0.0
7408911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354950.0,969.81,0.0,0.0
14388146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529040.0,1445.46,0.0,0.0
7565721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354940.0,969.78,0.0,0.0
25104333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529060.0,1445.52,0.0,0.0
2900493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354920.0,969.73,0.0,0.0
107378503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529070.0,1445.55,0.0,0.0
60387237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354910.0,969.7,0.0,0.0
489659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529080.0,1445.57,0.0,0.0
17818718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354900.0,969.67,0.0,0.0
12203446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354890.0,969.64,0.0,0.0
108249781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354880.0,969.62,0.0,0.0
52651923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529120.0,1445.68,0.0,0.0
23586911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529130.0,1445.71,0.0,0.0
341665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354840.0,969.51,0.0,0.0
2728263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354830.0,969.48,0.0,0.0
286764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354820.0,969.45,0.0,0.0
102590560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354810.0,969.43,0.0,0.0
14129731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354800.0,969.4,0.0,0.0
21532804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354780.0,969.34,0.0,0.0
101037733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345730.0,944.62,0.0,143.5
2433444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354770.0,969.32,0.0,0.0
101093448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529230.0,1445.98,0.0,0.0
2912537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529240.0,1446.01,0.0,0.0
20073288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354740.0,969.23,0.0,0.0
15599629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354730.0,969.21,0.0,0.0
2177972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354710.0,969.15,0.0,0.0
9637165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354700.0,969.13,0.0,0.0
28315144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351980.0,961.69,0.0,40.63
15905783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529300.0,1446.17,0.0,0.0
339201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354680.0,969.07,0.0,0.0
107775123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529310.0,1446.2,0.0,0.0
52620730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354660.0,969.02,0.0,0.0
65970208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354650.0,968.99,0.0,0.0
30177088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354640.0,968.96,0.0,0.0
32659297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354630.0,968.93,0.0,0.0
10688201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354620.0,968.91,0.0,0.0
52567162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529370.0,1446.37,0.0,0.0
14247433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354610.0,968.88,0.0,0.0
7099643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529380.0,1446.39,0.0,0.0
15958241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354600.0,968.85,0.0,0.0
104539726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354596.0,968.84,0.0,0.0
12305363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529390.0,1446.42,0.0,0.0
56133554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354590.0,968.83,0.0,0.0
47117977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350610.0,957.95,0.0,60.11
23142880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354570.0,968.77,0.0,0.0
22583571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352920.0,964.26,0.0,24.4
102255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354560.0,968.74,0.0,0.0
29475440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529430.0,1446.53,0.0,0.0
1691589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302150.0,825.55,1.0,0.0
108443068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529460.0,1446.61,0.0,0.0
23401446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205150.0,560.52,4.0,669.4
11625002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354520.0,968.63,0.0,0.0
10033883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529470.0,1446.64,0.0,0.0
36458835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354500.0,968.58,0.0,0.0
65451173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529490.0,1446.69,0.0,0.0
107292178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354490.0,968.55,0.0,0.0
108635919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529500.0,1446.72,0.0,0.0
37959803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354480.0,968.52,0.0,0.0
101924369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.42,14.0,2004.54
21138314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529510.0,1446.75,0.0,0.0
35991185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354470.0,968.5,0.0,0.0
47686985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354440.0,968.42,0.0,0.0
